delivery_time_days,review_score,total_order_value
25.0,5.0,282.77
12.0,5.0,62.91
2.0,5.0,153.33
11.0,5.0,66.74
15.0,5.0,386.95
10.0,5.0,42.39
17.0,4.0,93.32
4.0,5.0,221.9
33.0,1.0,203.81
3.0,2.0,52.02
3.0,2.0,52.02
3.0,2.0,93.99
8.0,5.0,152.35
24.0,5.0,80.10000000000001
4.0,5.0,27.299999999999997
10.0,5.0,59.55
15.0,2.0,141.92000000000002
11.0,5.0,149.98
19.0,5.0,286.64
14.0,5.0,42.0
10.0,5.0,136.99
5.0,5.0,59.0
17.0,4.0,420.08
10.0,1.0,70.46000000000001
10.0,1.0,70.46000000000001
5.0,4.0,114.85
6.0,5.0,754.46
7.0,5.0,41.64
8.0,5.0,205.08
6.0,4.0,69.87
10.0,5.0,435.21
13.0,5.0,158.68
12.0,5.0,58.71
16.0,3.0,109.32
8.0,3.0,547.1999999999999
13.0,4.0,96.77
7.0,5.0,178.49
5.0,5.0,277.59000000000003
7.0,1.0,68.89
2.0,4.0,208.88
6.0,3.0,116.94
11.0,5.0,36.23
27.0,2.0,52.73
14.0,5.0,158.46
6.0,4.0,143.12
12.0,5.0,61.19
7.0,5.0,153.82
7.0,5.0,153.82
11.0,2.0,173.62
11.0,2.0,173.62
9.0,5.0,60.08
12.0,5.0,231.27
4.0,5.0,83.11000000000001
18.0,5.0,571.16
6.0,5.0,55.129999999999995
12.0,3.0,71.19
9.0,5.0,158.45
23.0,5.0,573.4499999999999
27.0,2.0,106.6
5.0,5.0,147.15
3.0,3.0,692.68
3.0,3.0,102.93
5.0,4.0,31.86
12.0,4.0,51.0
6.0,5.0,99.95
6.0,5.0,546.25
21.0,4.0,116.94
4.0,4.0,73.03
24.0,4.0,325.54
23.0,2.0,161.86
7.0,5.0,37.73
4.0,4.0,21.43
7.0,4.0,118.72
1.0,5.0,2187.42
14.0,1.0,223.83
14.0,1.0,223.83
14.0,1.0,223.83
14.0,1.0,223.83
14.0,1.0,223.83
14.0,1.0,223.83
27.0,5.0,57.82
1.0,5.0,157.32000000000002
4.0,5.0,68.12
10.0,3.0,96.02
14.0,3.0,181.19
14.0,3.0,181.19
8.0,5.0,66.28999999999999
8.0,5.0,111.27
8.0,4.0,171.87
7.0,5.0,209.11
7.0,4.0,40.79
16.0,4.0,60.35
19.0,4.0,329.5
18.0,4.0,196.01
13.0,4.0,168.65
13.0,5.0,64.98
13.0,5.0,33.65
10.0,5.0,34.230000000000004
46.0,1.0,106.97
8.0,5.0,37.61
8.0,5.0,37.61
5.0,5.0,716.33
7.0,5.0,139.12
8.0,5.0,429.29
7.0,5.0,133.57999999999998
2.0,1.0,98.78
2.0,1.0,69.31
14.0,5.0,284.71000000000004
13.0,1.0,157.3
5.0,5.0,41.29
11.0,4.0,56.01
12.0,4.0,173.88
7.0,5.0,69.00999999999999
7.0,5.0,194.01
12.0,5.0,81.82
6.0,5.0,618.6
11.0,5.0,2105.57
8.0,5.0,38.01
13.0,5.0,141.42
7.0,5.0,126.39
11.0,5.0,43.97
18.0,5.0,41.79
18.0,5.0,96.8
3.0,5.0,147.78
11.0,5.0,63.88
8.0,5.0,214.02
10.0,5.0,66.08
3.0,4.0,223.14
24.0,5.0,278.15999999999997
8.0,5.0,146.17
4.0,4.0,76.74
12.0,4.0,81.1
12.0,4.0,81.1
12.0,4.0,70.5
6.0,5.0,140.98
5.0,5.0,62.01
12.0,5.0,15.62
3.0,4.0,56.6
8.0,1.0,59.22
11.0,5.0,57.73
10.0,3.0,437.33
10.0,4.0,691.0
21.0,5.0,72.93
13.0,5.0,59.31
19.0,4.0,207.27
8.0,4.0,153.61
8.0,4.0,153.61
7.0,5.0,53.37
7.0,5.0,53.37
22.0,5.0,826.99
11.0,5.0,154.28
5.0,4.0,31.77
5.0,4.0,31.77
14.0,4.0,65.2
7.0,4.0,64.86
6.0,5.0,41.64
8.0,5.0,35.05
5.0,1.0,28.64
6.0,3.0,94.95
14.0,4.0,143.49
8.0,3.0,28.0
10.0,4.0,217.06
2.0,5.0,19.78
15.0,4.0,1817.54
15.0,5.0,125.99
18.0,3.0,76.08
52.0,5.0,271.23
10.0,5.0,97.22
15.0,5.0,77.57
15.0,5.0,46.95
19.0,4.0,175.88
14.0,4.0,107.78
11.0,4.0,45.09
20.0,5.0,29.78
11.0,4.0,86.72999999999999
11.0,5.0,133.76
12.0,5.0,93.63
3.0,4.0,61.27
2.0,5.0,63.93000000000001
16.0,4.0,85.82000000000001
58.0,1.0,381.86
6.0,5.0,264.33
10.0,3.0,32.69
2.0,5.0,59.34
14.0,5.0,95.64
13.0,5.0,100.41
5.0,5.0,42.38
15.0,5.0,163.39
22.0,5.0,1054.63
11.0,5.0,27.51
8.0,5.0,722.05
27.0,5.0,37.53
27.0,5.0,37.53
7.0,5.0,109.9
47.0,1.0,89.36000000000001
4.0,5.0,23.29
8.0,4.0,87.25
4.0,5.0,61.07
4.0,5.0,61.07
6.0,5.0,34.129999999999995
6.0,5.0,34.129999999999995
3.0,5.0,186.92
9.0,5.0,161.69
5.0,5.0,65.71000000000001
8.0,3.0,156.32
18.0,5.0,162.91
13.0,5.0,65.74
6.0,4.0,390.45
6.0,4.0,139.09
3.0,4.0,72.72
3.0,5.0,144.15
21.0,5.0,218.27
5.0,5.0,321.31
3.0,1.0,41.07
3.0,1.0,66.66
3.0,1.0,41.07
3.0,1.0,41.07
10.0,5.0,122.5
17.0,5.0,419.34
1.0,5.0,124.48
16.0,4.0,53.0
9.0,5.0,135.22
6.0,5.0,102.93
6.0,5.0,171.17
16.0,5.0,42.0
16.0,5.0,42.0
6.0,5.0,44.01
5.0,5.0,116.94
10.0,5.0,371.15
16.0,4.0,197.87
17.0,5.0,78.77
13.0,5.0,66.69
14.0,5.0,172.4
18.0,1.0,85.91999999999999
18.0,1.0,85.91999999999999
18.0,1.0,85.91999999999999
18.0,1.0,85.91999999999999
15.0,4.0,499.69
22.0,3.0,114.66
24.0,4.0,54.739999999999995
24.0,4.0,54.739999999999995
35.0,1.0,48.69
9.0,3.0,350.19
6.0,5.0,208.4
6.0,4.0,141.28
13.0,5.0,70.14
37.0,1.0,381.76
6.0,4.0,47.24
15.0,5.0,364.99
7.0,1.0,62.39
17.0,5.0,885.36
17.0,5.0,885.36
17.0,5.0,885.36
17.0,5.0,885.36
20.0,4.0,50.71
14.0,5.0,78.19
11.0,5.0,35.42
11.0,5.0,73.27
13.0,5.0,64.06
13.0,5.0,64.06
7.0,5.0,141.63
7.0,5.0,55.0
21.0,3.0,69.94
12.0,3.0,164.49
9.0,5.0,124.4
8.0,2.0,60.85
14.0,1.0,116.09
14.0,1.0,116.09
6.0,5.0,215.49
25.0,3.0,192.56
10.0,5.0,36.0
22.0,5.0,54.05
11.0,3.0,137.2
33.0,1.0,77.57
10.0,5.0,213.81
3.0,5.0,406.16
17.0,4.0,39.0
9.0,5.0,76.81
9.0,5.0,76.81
16.0,5.0,228.87
6.0,5.0,188.94
12.0,5.0,52.78
16.0,5.0,45.05
4.0,5.0,51.64
16.0,5.0,148.97
6.0,5.0,21.77
11.0,5.0,73.34
11.0,5.0,73.34
9.0,5.0,76.97
8.0,5.0,84.36
12.0,4.0,83.53
26.0,1.0,43.09
13.0,5.0,84.57
7.0,3.0,125.97
7.0,3.0,125.97
10.0,5.0,34.089999999999996
10.0,5.0,34.089999999999996
7.0,4.0,25.86
7.0,4.0,25.86
8.0,5.0,106.76
3.0,5.0,21.89
5.0,5.0,44.42
7.0,5.0,144.39
6.0,3.0,127.64
6.0,3.0,127.64
6.0,5.0,149.73
5.0,5.0,62.25
14.0,4.0,31.0
31.0,1.0,282.65000000000003
4.0,5.0,151.79000000000002
22.0,4.0,62.28
6.0,5.0,77.16
2.0,5.0,516.28
18.0,5.0,96.8
5.0,5.0,42.78
9.0,4.0,71.71
9.0,5.0,187.17
11.0,4.0,33.68
6.0,5.0,153.96
14.0,5.0,76.38
7.0,4.0,196.41000000000005
15.0,4.0,61.46
31.0,2.0,77.57
19.0,5.0,78.61
19.0,5.0,78.61
8.0,3.0,210.89
14.0,5.0,168.06
3.0,5.0,59.99
9.0,5.0,117.05
9.0,5.0,123.05
5.0,5.0,75.29
13.0,5.0,28.130000000000003
12.0,5.0,99.43
10.0,5.0,72.48
1.0,5.0,57.68
9.0,2.0,77.98
14.0,1.0,41.93
17.0,5.0,177.6
11.0,5.0,202.63
11.0,5.0,65.0
8.0,5.0,49.49
15.0,5.0,64.00999999999999
11.0,5.0,62.39
3.0,5.0,27.95
72.0,2.0,148.32999999999998
8.0,3.0,75.29
8.0,3.0,75.29
8.0,3.0,103.36
5.0,5.0,93.27
9.0,5.0,1391.28
6.0,5.0,43.34
1.0,5.0,97.8
11.0,4.0,164.72
13.0,4.0,58.98
13.0,4.0,58.98
4.0,5.0,77.13000000000001
40.0,4.0,55.95
5.0,5.0,92.97
15.0,5.0,137.6
7.0,5.0,72.83
5.0,1.0,76.95
10.0,4.0,127.44
18.0,2.0,168.29000000000002
8.0,4.0,162.89
23.0,5.0,164.79
6.0,5.0,148.23
4.0,4.0,118.03
13.0,4.0,182.94
2.0,5.0,63.65
5.0,5.0,1627.84
5.0,1.0,87.13000000000001
6.0,2.0,50.09
5.0,5.0,153.17000000000002
6.0,5.0,70.72
48.0,3.0,52.75
38.0,1.0,220.54
38.0,1.0,220.54
38.0,1.0,220.54
8.0,5.0,110.19
21.0,2.0,56.95
16.0,5.0,77.57
16.0,5.0,77.57
2.0,5.0,38.86
2.0,5.0,38.86
20.0,5.0,218.09
10.0,5.0,645.17
8.0,5.0,296.78
17.0,4.0,228.67
4.0,5.0,96.74
1.0,3.0,36.78
3.0,5.0,26.45
36.0,1.0,100.23
8.0,5.0,174.77
7.0,4.0,102.7
6.0,5.0,111.84
13.0,5.0,79.56
8.0,4.0,292.7
8.0,5.0,24.1
10.0,5.0,327.76
6.0,1.0,87.32000000000001
6.0,1.0,87.32000000000001
12.0,5.0,47.03
3.0,3.0,46.52
12.0,5.0,403.81000000000006
8.0,4.0,363.7399999999999
14.0,4.0,1493.45
18.0,5.0,72.14
18.0,5.0,72.14
3.0,5.0,319.89
11.0,2.0,28.130000000000003
5.0,5.0,21.38
7.0,5.0,78.32
10.0,5.0,63.0
8.0,5.0,70.49
15.0,3.0,102.28
6.0,5.0,25.29
14.0,1.0,80.69
22.0,5.0,210.03
3.0,4.0,166.58
33.0,5.0,284.90999999999997
3.0,5.0,44.29
14.0,5.0,106.16
5.0,5.0,32.37
6.0,4.0,176.34
15.0,5.0,35.04
9.0,4.0,167.15
7.0,4.0,220.04
17.0,5.0,679.61
9.0,3.0,118.98
23.0,3.0,34.51
4.0,3.0,16.98
7.0,5.0,42.11
7.0,4.0,42.11
6.0,4.0,32.78
9.0,5.0,46.0
10.0,4.0,80.14999999999999
1.0,4.0,149.76
18.0,5.0,169.9
8.0,5.0,104.56
8.0,5.0,104.56
16.0,5.0,86.15
14.0,5.0,382.22
5.0,2.0,68.22
16.0,5.0,65.85
17.0,5.0,77.57
5.0,5.0,45.69
7.0,5.0,44.489999999999995
3.0,5.0,82.50999999999999
23.0,1.0,56.5
4.0,4.0,101.24
24.0,4.0,72.25
2.0,4.0,161.65
13.0,5.0,285.14
3.0,5.0,47.44
9.0,3.0,143.49
10.0,4.0,85.14
7.0,4.0,217.72
11.0,5.0,64.17
7.0,5.0,356.13
2.0,1.0,99.43
9.0,5.0,261.76
14.0,5.0,27.75
14.0,1.0,129.35
14.0,4.0,129.35
16.0,5.0,42.27
11.0,4.0,334.31
11.0,5.0,107.78
23.0,2.0,65.0
15.0,5.0,79.7
15.0,5.0,79.7
10.0,5.0,68.64
16.0,4.0,206.09
5.0,5.0,65.92
46.0,1.0,84.26
9.0,5.0,219.52
7.0,3.0,46.84
9.0,5.0,113.26
8.0,5.0,31.18
6.0,5.0,313.85
16.0,2.0,261.36
14.0,1.0,164.96
9.0,4.0,120.74
23.0,4.0,111.73
12.0,5.0,23.99
130.0,5.0,112.99
18.0,5.0,102.74
3.0,5.0,91.23
9.0,4.0,51.78
14.0,5.0,252.19
7.0,5.0,26.39
5.0,5.0,35.879999999999995
12.0,4.0,137.99
13.0,5.0,31.75
16.0,5.0,1168.71
6.0,5.0,49.650000000000006
14.0,1.0,130.2
10.0,5.0,116.94
11.0,5.0,107.78
16.0,4.0,194.68
8.0,5.0,126.92
19.0,5.0,119.94
8.0,5.0,131.73
27.0,4.0,85.6
11.0,5.0,62.33
8.0,4.0,53.01
12.0,5.0,115.35
24.0,4.0,35.089999999999996
6.0,5.0,42.86
6.0,5.0,42.86
3.0,5.0,123.53
3.0,5.0,123.53
30.0,4.0,458.58
10.0,5.0,80.2
6.0,2.0,90.66
5.0,5.0,57.989999999999995
10.0,5.0,85.14
9.0,3.0,39.0
14.0,5.0,283.86
4.0,5.0,91.42
4.0,5.0,71.82
11.0,3.0,116.94
7.0,2.0,537.0
8.0,4.0,33.51
8.0,4.0,55.73
8.0,4.0,55.73
8.0,4.0,55.73
8.0,4.0,55.73
3.0,5.0,155.29
16.0,4.0,1149.83
7.0,4.0,627.58
18.0,4.0,566.05
23.0,5.0,184.93
17.0,5.0,159.89
4.0,5.0,279.11
9.0,4.0,37.06
9.0,4.0,41.29
9.0,5.0,47.82
7.0,5.0,335.47
26.0,4.0,1101.51
14.0,5.0,112.24
10.0,5.0,54.32
27.0,5.0,147.34
9.0,4.0,111.21
15.0,5.0,60.85
3.0,5.0,178.99
5.0,5.0,35.72
6.0,4.0,67.00999999999999
15.0,5.0,66.11
17.0,5.0,252.0
8.0,5.0,57.1
5.0,5.0,107.46
5.0,5.0,107.46
5.0,5.0,107.46
7.0,4.0,1575.05
6.0,5.0,130.57
10.0,5.0,89.88000000000001
9.0,1.0,232.11
19.0,5.0,194.89
13.0,5.0,112.03
13.0,5.0,112.03
11.0,4.0,89.87
10.0,1.0,190.45
5.0,4.0,70.07000000000001
17.0,4.0,65.98
17.0,4.0,65.98
17.0,4.0,65.98
12.0,5.0,257.92
21.0,4.0,157.08999999999995
21.0,4.0,61.38
17.0,5.0,86.72999999999999
13.0,1.0,99.8
3.0,5.0,124.02
13.0,5.0,148.15
3.0,5.0,234.05
12.0,5.0,78.21000000000001
8.0,5.0,255.76
11.0,4.0,326.1
11.0,4.0,326.1
3.0,1.0,255.43
18.0,4.0,73.16
16.0,4.0,152.66
4.0,5.0,63.61
2.0,4.0,2153.35
14.0,3.0,69.18
5.0,5.0,1431.63
4.0,5.0,102.06
8.0,5.0,192.76
15.0,3.0,137.99
5.0,5.0,103.55
24.0,4.0,39.09
19.0,5.0,313.71999999999997
11.0,3.0,102.83
40.0,1.0,60.1
6.0,5.0,116.24
9.0,4.0,40.46
14.0,5.0,29.07
14.0,5.0,168.23
11.0,3.0,24.38
9.0,5.0,86.53
8.0,5.0,65.32
36.0,2.0,46.35
15.0,5.0,77.57
9.0,4.0,651.3199999999999
13.0,5.0,142.35
9.0,5.0,73.43
9.0,5.0,76.05
13.0,1.0,94.3
9.0,5.0,236.92
6.0,5.0,62.78
9.0,5.0,253.8
9.0,5.0,253.8
9.0,5.0,253.8
1.0,5.0,57.29
4.0,5.0,26.9
4.0,5.0,26.9
4.0,5.0,26.9
6.0,5.0,41.78
3.0,5.0,112.41
19.0,5.0,159.77
19.0,5.0,159.76
7.0,5.0,104.62
5.0,5.0,45.22
12.0,5.0,134.63
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
5.0,5.0,72.17
16.0,3.0,44.09
10.0,4.0,57.78
11.0,4.0,213.37
2.0,5.0,105.52
7.0,5.0,62.3
7.0,5.0,51.14
6.0,5.0,137.99
2.0,5.0,21.86
11.0,5.0,241.12
6.0,5.0,112.71
6.0,5.0,112.71
7.0,4.0,46.1
12.0,3.0,62.74
7.0,5.0,62.78
8.0,5.0,160.22
20.0,4.0,157.34
20.0,4.0,157.34
10.0,5.0,79.19
5.0,5.0,368.38
42.0,1.0,68.13
3.0,1.0,77.77
3.0,1.0,77.77
3.0,1.0,77.77
24.0,4.0,89.96000000000001
14.0,3.0,53.93
10.0,1.0,113.43
10.0,1.0,113.43
13.0,5.0,40.959999999999994
16.0,4.0,220.88
14.0,4.0,149.9
14.0,4.0,59.53
5.0,1.0,95.91
26.0,5.0,153.45
9.0,1.0,34.089999999999996
9.0,1.0,34.089999999999996
9.0,1.0,34.089999999999996
9.0,1.0,34.089999999999996
9.0,3.0,57.1
18.0,5.0,59.7
14.0,5.0,125.97
7.0,5.0,83.07000000000001
14.0,5.0,75.11
7.0,4.0,139.28
2.0,5.0,19.89
2.0,5.0,19.89
16.0,5.0,263.94
10.0,5.0,27.59
14.0,5.0,153.2
12.0,5.0,363.07
14.0,5.0,135.76
11.0,3.0,97.12
11.0,3.0,121.54
10.0,4.0,139.86
39.0,1.0,115.5
12.0,5.0,299.39
13.0,2.0,106.87
36.0,5.0,177.02
10.0,5.0,65.0
4.0,5.0,57.72
4.0,5.0,57.72
5.0,4.0,176.74
9.0,5.0,116.07
7.0,4.0,375.13
13.0,5.0,69.13
13.0,5.0,69.13
1.0,5.0,27.78
6.0,5.0,58.400000000000006
6.0,5.0,58.400000000000006
6.0,5.0,60.04
6.0,5.0,60.04
14.0,5.0,143.81
18.0,2.0,229.78
42.0,1.0,20.68
18.0,1.0,89.18
14.0,5.0,476.34
27.0,5.0,136.1
15.0,5.0,150.6
40.0,1.0,109.96
9.0,5.0,243.07
7.0,5.0,59.33
6.0,3.0,74.16
20.0,5.0,34.0
2.0,5.0,340.07
8.0,4.0,77.88
7.0,5.0,33.0
7.0,5.0,70.72
5.0,5.0,214.41
9.0,4.0,186.55
26.0,1.0,76.86
11.0,5.0,69.9
7.0,4.0,159.77
7.0,4.0,42.99
13.0,5.0,30.23
13.0,5.0,30.23
9.0,5.0,86.64
7.0,2.0,181.48
7.0,2.0,181.48
22.0,5.0,239.32
8.0,5.0,157.85
21.0,1.0,168.28
17.0,4.0,144.21
6.0,5.0,76.99
12.0,5.0,128.15
17.0,5.0,54.69
17.0,5.0,54.69
7.0,5.0,49.34
1.0,4.0,58.16
1.0,4.0,58.16
1.0,4.0,58.16
1.0,4.0,58.16
16.0,2.0,72.98
7.0,1.0,236.34
15.0,5.0,37.75
3.0,3.0,22.38
18.0,4.0,56.69
23.0,3.0,192.18
7.0,3.0,67.23
8.0,5.0,64.24
13.0,5.0,511.65
13.0,5.0,563.58
14.0,4.0,308.42
11.0,3.0,63.33
11.0,3.0,63.33
4.0,4.0,214.13
13.0,3.0,257.49
16.0,5.0,36.489999999999995
3.0,5.0,201.06
7.0,5.0,39.1
7.0,5.0,33.37
14.0,1.0,156.85
6.0,5.0,101.37
6.0,4.0,71.7
21.0,3.0,48.89
5.0,4.0,329.33
7.0,5.0,168.29000000000002
8.0,5.0,89.96000000000001
3.0,5.0,96.51
3.0,5.0,96.51
15.0,5.0,134.58
21.0,1.0,116.94
21.0,1.0,116.94
24.0,4.0,247.16
38.0,5.0,70.33
14.0,1.0,325.93
8.0,5.0,46.97
18.0,1.0,297.17
11.0,2.0,38.09
16.0,3.0,273.62
7.0,5.0,64.03
14.0,5.0,518.38
7.0,4.0,68.03999999999999
5.0,5.0,85.08
12.0,5.0,65.62
6.0,5.0,114.79
14.0,2.0,113.2
10.0,4.0,176.01
8.0,5.0,56.78
10.0,5.0,30.0
16.0,4.0,365.3200000000001
11.0,5.0,62.690000000000005
1.0,1.0,42.47
1.0,1.0,42.47
1.0,1.0,40.0
39.0,5.0,59.0
6.0,5.0,394.16
6.0,3.0,33.13
6.0,3.0,33.13
7.0,5.0,1414.7
9.0,3.0,137.41
9.0,3.0,624.82
9.0,5.0,35.19
18.0,4.0,87.6
6.0,5.0,317.07
5.0,4.0,35.379999999999995
23.0,3.0,173.82
18.0,5.0,177.49
8.0,5.0,167.14
13.0,1.0,65.09
8.0,2.0,74.75999999999999
6.0,5.0,52.53
15.0,2.0,36.0
15.0,2.0,36.0
10.0,5.0,34.86
15.0,3.0,56.91
5.0,5.0,256.66
6.0,4.0,47.62
5.0,4.0,189.56
14.0,5.0,78.11
10.0,5.0,85.14
8.0,5.0,85.14
13.0,5.0,76.75999999999999
22.0,1.0,62.69
22.0,1.0,62.69
20.0,4.0,119.63
20.0,4.0,119.63
9.0,5.0,35.129999999999995
11.0,5.0,86.64
8.0,5.0,117.16
8.0,5.0,64.03
8.0,5.0,64.03
7.0,4.0,445.45
15.0,4.0,30.47
4.0,5.0,50.68
5.0,3.0,462.91
9.0,5.0,97.34
12.0,5.0,115.34
25.0,4.0,683.0699999999999
15.0,5.0,878.82
14.0,5.0,46.82
9.0,3.0,61.33
20.0,5.0,113.23
9.0,4.0,30.23
9.0,5.0,48.129999999999995
4.0,5.0,186.13
15.0,1.0,440.71
8.0,5.0,175.34
25.0,3.0,66.74
17.0,5.0,58.6
18.0,5.0,27.75
13.0,1.0,129.74
6.0,3.0,72.43
6.0,3.0,72.43
6.0,3.0,72.43
1.0,5.0,19.62
9.0,5.0,46.07
9.0,5.0,46.07
6.0,5.0,174.82
18.0,5.0,79.0
20.0,5.0,38.0
20.0,5.0,38.0
17.0,5.0,131.46
17.0,5.0,223.69
9.0,5.0,116.94
14.0,5.0,85.31
10.0,4.0,186.27
84.0,1.0,161.18
5.0,5.0,188.51
12.0,5.0,103.55
13.0,4.0,229.25
11.0,5.0,253.69
3.0,5.0,107.46
6.0,5.0,183.63
9.0,5.0,54.32
9.0,5.0,54.32
9.0,5.0,54.32
8.0,5.0,237.07
1.0,5.0,69.33
1.0,5.0,69.33
10.0,1.0,273.96000000000004
10.0,1.0,48.23
7.0,5.0,84.52000000000001
6.0,5.0,237.78
17.0,5.0,111.23
14.0,5.0,253.42
14.0,5.0,253.42
6.0,2.0,118.08
4.0,1.0,88.71
3.0,5.0,108.05
1.0,5.0,137.76000000000002
1.0,5.0,137.76000000000002
18.0,3.0,179.6
17.0,5.0,99.65
12.0,5.0,78.51
12.0,5.0,69.51
6.0,5.0,41.47
11.0,3.0,234.46
23.0,4.0,39.41
16.0,5.0,35.0
10.0,5.0,73.34
16.0,5.0,24.86
4.0,5.0,43.28
8.0,5.0,1902.55
6.0,5.0,293.39
6.0,5.0,178.74
6.0,2.0,37.379999999999995
4.0,5.0,40.85
5.0,5.0,45.79
6.0,2.0,26.71
20.0,4.0,199.0
17.0,5.0,150.67
7.0,5.0,484.25
16.0,5.0,163.67
8.0,2.0,30.82
3.0,5.0,111.4
23.0,5.0,28.770000000000003
11.0,5.0,76.11
13.0,5.0,73.97
5.0,1.0,200.1
5.0,1.0,200.1
9.0,4.0,57.53
7.0,5.0,65.23
13.0,5.0,54.0
18.0,2.0,85.24
20.0,5.0,43.09
6.0,5.0,208.09
12.0,5.0,41.69
5.0,4.0,145.72
28.0,3.0,54.0
14.0,5.0,74.07
14.0,5.0,74.07
30.0,3.0,353.45
12.0,4.0,53.68
12.0,4.0,53.68
17.0,4.0,166.29
9.0,5.0,55.1
16.0,3.0,133.81
20.0,5.0,35.0
4.0,1.0,54.01
6.0,5.0,547.58
3.0,5.0,119.42
8.0,4.0,188.67
11.0,5.0,55.0
29.0,1.0,87.14999999999999
2.0,5.0,235.19
10.0,5.0,63.22
8.0,5.0,71.81
29.0,1.0,191.68
3.0,5.0,38.26
4.0,5.0,82.98
10.0,5.0,274.24
10.0,5.0,34.2
6.0,5.0,132.57999999999998
6.0,5.0,189.16
11.0,5.0,138.6
4.0,4.0,148.23
15.0,5.0,120.09
6.0,4.0,114.15
10.0,5.0,76.75999999999999
13.0,1.0,93.78
13.0,1.0,93.78
13.0,1.0,93.78
13.0,1.0,93.78
14.0,5.0,75.17
12.0,3.0,40.09
16.0,5.0,106.0
2.0,5.0,58.22
7.0,5.0,76.31
10.0,5.0,55.22
10.0,5.0,55.22
4.0,5.0,82.33000000000001
15.0,5.0,91.79
10.0,5.0,93.04
10.0,5.0,93.04
10.0,5.0,93.04
33.0,1.0,73.96000000000001
7.0,3.0,74.15
19.0,3.0,95.78
7.0,3.0,93.62
10.0,5.0,50.95
4.0,5.0,30.86
3.0,5.0,121.91
18.0,4.0,57.77
9.0,5.0,49.42
3.0,5.0,14.78
3.0,5.0,14.78
8.0,5.0,77.57
12.0,4.0,24.76
12.0,4.0,24.76
8.0,1.0,94.87
15.0,4.0,75.17
15.0,4.0,75.17
51.0,3.0,53.79
5.0,5.0,310.68
2.0,5.0,33.92
7.0,3.0,86.31
3.0,4.0,78.03
8.0,5.0,30.68
15.0,4.0,61.05
15.0,4.0,61.05
15.0,1.0,128.48
18.0,5.0,713.65
3.0,1.0,32.68
17.0,5.0,47.23
2.0,5.0,183.47
5.0,1.0,96.09
2.0,4.0,42.5
10.0,5.0,36.97
10.0,5.0,36.97
9.0,5.0,42.59
9.0,5.0,42.59
13.0,1.0,626.76
10.0,4.0,129.01
10.0,4.0,129.01
5.0,5.0,748.27
7.0,5.0,25.78
5.0,5.0,146.46
5.0,5.0,146.46
20.0,5.0,79.56
14.0,5.0,43.27
7.0,5.0,71.75
7.0,5.0,71.75
7.0,5.0,71.75
7.0,5.0,71.75
22.0,4.0,352.55
20.0,5.0,59.6
20.0,5.0,59.6
7.0,5.0,206.14
7.0,5.0,213.92
12.0,5.0,30.38
5.0,5.0,73.88
5.0,5.0,38.22
23.0,3.0,110.89
23.0,4.0,115.9
7.0,5.0,40.72
15.0,5.0,133.8
4.0,5.0,42.68
27.0,1.0,818.35
30.0,1.0,84.92
5.0,5.0,52.07
10.0,5.0,248.85
7.0,5.0,34.22
9.0,5.0,81.0
7.0,4.0,141.75
14.0,5.0,94.61
19.0,5.0,68.02
10.0,5.0,138.84
26.0,5.0,268.88
12.0,2.0,143.65
20.0,5.0,158.38
13.0,5.0,88.94999999999999
3.0,5.0,130.33
4.0,5.0,58.27
8.0,4.0,126.74
9.0,5.0,204.62
7.0,5.0,117.69
7.0,5.0,117.69
7.0,5.0,117.69
21.0,5.0,80.77
36.0,1.0,181.7
6.0,5.0,250.32
17.0,5.0,121.28
35.0,2.0,26.77
20.0,5.0,57.620000000000005
7.0,4.0,67.67999999999999
8.0,4.0,99.01
15.0,4.0,103.84
17.0,5.0,210.72
22.0,5.0,100.6
12.0,5.0,65.11
25.0,5.0,174.91000000000005
16.0,4.0,62.01
9.0,4.0,99.33
10.0,5.0,1124.96
10.0,5.0,1124.96
14.0,5.0,67.6
6.0,4.0,625.51
6.0,4.0,625.51
4.0,5.0,36.84
7.0,2.0,175.02
9.0,5.0,121.11
9.0,5.0,119.02
9.0,5.0,722.22
24.0,1.0,304.75
24.0,1.0,304.75
16.0,4.0,190.48
25.0,4.0,116.94
11.0,4.0,65.7
11.0,4.0,65.7
30.0,5.0,150.99
1.0,5.0,289.10999999999996
7.0,5.0,33.87
12.0,5.0,202.76
5.0,2.0,90.2
14.0,1.0,76.65
17.0,3.0,98.34
9.0,5.0,68.63
11.0,4.0,123.09
9.0,5.0,347.58000000000004
14.0,4.0,108.86
14.0,4.0,108.86
4.0,5.0,246.83
4.0,1.0,57.77
10.0,4.0,169.87
9.0,5.0,73.76
4.0,3.0,110.62
4.0,3.0,110.62
9.0,5.0,328.34
13.0,5.0,123.73
9.0,5.0,81.5
26.0,5.0,45.95
7.0,4.0,171.0
5.0,4.0,197.19
5.0,5.0,28.29
8.0,4.0,45.61
8.0,4.0,45.61
8.0,4.0,45.61
9.0,5.0,179.89
8.0,1.0,151.61
3.0,2.0,178.69
3.0,2.0,178.69
3.0,2.0,105.23
3.0,2.0,105.23
38.0,1.0,61.1
47.0,1.0,398.33
20.0,5.0,42.4
